Geography,Current_Date,Forecast_Date,Months_Ahead,Current_Price,Forecasted_Price,Price_Change,Price_Change_Pct
Newfoundland and Labrador,2025-12-01,2026-04-01T00:00:00.000Z,4,109.8,109.85093895930859,0.0509389593085956,0.04639249481657159
Newfoundland and Labrador,2025-12-01,2026-05-01T00:00:00.000Z,5,109.8,109.86620897468647,0.06620897468647513,0.06029961264706296
Newfoundland and Labrador,2025-12-01,2026-06-01T00:00:00.000Z,6,109.8,109.87583374617839,0.07583374617838956,0.06906534260326919
Nova Scotia,2025-12-01,2026-01-01T00:00:00.000Z,1,127.5,127.71648207423272,0.21648207423271515,0.169789862143306
Nova Scotia,2025-12-01,2026-02-01T00:00:00.000Z,2,127.5,127.71598088159999,0.21598088159998952,0.16939676988234473
Nova Scotia,2025-12-01,2026-03-01T00:00:00.000Z,3,127.5,127.69406694250733,0.1940669425073338,0.15220936667241866
Nova Scotia,2025-12-01,2026-04-01T00:00:00.000Z,4,127.5,127.66201860330676,0.16201860330676254,0.12707341435824515
Nova Scotia,2025-12-01,2026-05-01T00:00:00.000Z,5,127.5,127.65437366542986,0.15437366542985842,0.12107738465086935
Nova Scotia,2025-12-01,2026-06-01T00:00:00.000Z,6,127.5,127.64686814868514,0.14686814868514375,0.11519070485109313
"Trois-Rivières, Quebec",2025-12-01,2026-01-01T00:00:00.000Z,1,119.5,119.66269986451584,0.16269986451584373,0.13615051423919977
"Trois-Rivières, Quebec",2025-12-01,2026-02-01T00:00:00.000Z,2,119.5,119.75783653218761,0.2578365321876106,0.21576278844151514
"Trois-Rivières, Quebec",2025-12-01,2026-03-01T00:00:00.000Z,3,119.5,119.67041964085172,0.17041964085171912,0.1426105781185934
"Trois-Rivières, Quebec",2025-12-01,2026-04-01T00:00:00.000Z,4,119.5,119.48998584232945,-0.010014157670553914,-0.008380048259877752
"Trois-Rivières, Quebec",2025-12-01,2026-05-01T00:00:00.000Z,5,119.5,119.32639221759061,-0.17360778240939112,-0.14527847900367458
"Trois-Rivières, Quebec",2025-12-01,2026-06-01T00:00:00.000Z,6,119.5,119.17701979174878,-0.32298020825122364,-0.27027632489642145
"Toronto, Ontario",2025-12-01,2026-01-01T00:00:00.000Z,1,109.3,109.30660818538041,0.006608185380414966,0.006045915261129887
"Toronto, Ontario",2025-12-01,2026-02-01T00:00:00.000Z,2,109.3,109.41288657338804,0.11288657338803887,0.10328140291677847
"Toronto, Ontario",2025-12-01,2026-03-01T00:00:00.000Z,3,109.3,109.5783664713181,0.2783664713181082,0.25468112654904684
"Toronto, Ontario",2025-12-01,2026-04-01T00:00:00.000Z,4,109.3,109.75487193700496,0.45487193700496675,0.4161682863723392
"Toronto, Ontario",2025-12-01,2026-05-01T00:00:00.000Z,5,109.3,109.93457143738307,0.6345714373830731,0.5805777103230312
"Toronto, Ontario",2025-12-01,2026-06-01T00:00:00.000Z,6,109.3,110.0843997592494,0.7843997592493963,0.7176576022409847
"Oshawa, Ontario",2025-12-01,2026-01-01T00:00:00.000Z,1,116.9,117.04314393424715,0.14314393424714922,0.12244990098130813
"Oshawa, Ontario",2025-12-01,2026-02-01T00:00:00.000Z,2,116.9,117.09386997503785,0.19386997503784187,0.1658425791598305
"Oshawa, Ontario",2025-12-01,2026-03-01T00:00:00.000Z,3,116.9,117.2372056514341,0.33720565143408976,0.2884565025099142
"Oshawa, Ontario",2025-12-01,2026-04-01T00:00:00.000Z,4,116.9,117.4194968700285,0.5194968700284903,0.44439424296705754
"Oshawa, Ontario",2025-12-01,2026-05-01T00:00:00.000Z,5,116.9,117.61609920147586,0.7160992014758563,0.6125741672163013
"Oshawa, Ontario",2025-12-01,2026-06-01T00:00:00.000Z,6,116.9,117.78411043926538,0.8841104392653705,0.7562963552312835
"Winnipeg, Manitoba",2025-12-01,2026-01-01T00:00:00.000Z,1,145.4,145.23915879618605,-0.16084120381395905,-0.11061981005086592
"Winnipeg, Manitoba",2025-12-01,2026-02-01T00:00:00.000Z,2,145.4,145.18483983976557,-0.21516016023443285,-0.1479781019494036
"Winnipeg, Manitoba",2025-12-01,2026-03-01T00:00:00.000Z,3,145.4,145.12227387315042,-0.2777261268495863,-0.19100834033671685
"Winnipeg, Manitoba",2025-12-01,2026-04-01T00:00:00.000Z,4,145.4,145.06197702971002,-0.33802297028998396,-0.23247797131360656
"Winnipeg, Manitoba",2025-12-01,2026-05-01T00:00:00.000Z,5,145.4,145.02726148897813,-0.37273851102187905,-0.2563538590246761
"Winnipeg, Manitoba",2025-12-01,2026-06-01T00:00:00.000Z,6,145.4,144.99834488869664,-0.40165511130336995,-0.2762414795759078
